"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.586214742E2,-1.055577087E1,-2.118204880E1,-2.904764175E1
2.586314672E2,-1.051981354E1,-2.126376343E1,-2.898260117E1
2.586414612E2,-1.050643921E1,-2.135721970E1,-2.917816544E1
2.586514542E2,-1.039149475E1,-2.122526550E1,-2.896397018E1
2.586614482E2,-1.041599274E1,-2.115276718E1,-2.923531342E1
2.586714412E2,-1.040516663E1,-2.135026550E1,-2.891987991E1
2.586814352E2,-1.040916443E1,-2.117982864E1,-2.923368073E1
2.586914282E2,-1.041580200E1,-2.127135086E1,-2.924361038E1
2.587014222E2,-1.039080811E1,-2.119615173E1,-2.918879700E1
2.587114152E2,-1.048327637E1,-2.116305923E1,-2.915996933E1
2.587214092E2,-1.059767914E1,-2.115691757E1,-2.893778610E1
2.587314022E2,-1.065557098E1,-2.117414856E1,-2.865892792E1
2.587413962E2,-1.055389404E1,-2.116903305E1,-2.889261246E1
2.587513892E2,-1.055310059E1,-2.126920700E1,-2.907709122E1
2.587613832E2,-1.050691223E1,-2.138129807E1,-2.883536530E1
2.587713762E2,-1.060649109E1,-2.134600449E1,-2.886265945E1
2.587813702E2,-1.053583527E1,-2.131708527E1,-2.884192657E1
2.587913632E2,-1.039677429E1,-2.139858246E1,-2.901631546E1
2.588013572E2,-1.030136871E1,-2.126356125E1,-2.888313675E1
2.588113502E2,-1.040435791E1,-2.121837616E1,-2.915380859E1
2.588213442E2,-1.040435791E1,-2.121837616E1,-2.915380859E1
2.588313372E2,-1.057292175E1,-2.120511246E1,-2.903971481E1
2.588413302E2,-1.061418152E1,-2.119041061E1,-2.925819016E1
2.588513242E2,-1.062329865E1,-2.138463593E1,-2.918568802E1
2.588613172E2,-1.065196991E1,-2.119618225E1,-2.875625992E1
2.588713112E2,-1.059491730E1,-2.122003937E1,-2.880860901E1
2.588813042E2,-1.065322876E1,-2.132465744E1,-2.898839569E1
2.588912982E2,-1.056345367E1,-2.124373245E1,-2.879130173E1
2.589012912E2,-1.052059174E1,-2.138814163E1,-2.894087601E1
2.589112852E2,-1.056568146E1,-2.134357452E1,-2.904503250E1
2.589212782E2,-1.061634064E1,-2.138468170E1,-2.890396118E1
2.589312722E2,-1.064567566E1,-2.134232712E1,-2.861183929E1
2.589412652E2,-1.050288391E1,-2.141845322E1,-2.883293915E1
2.589512592E2,-1.058836365E1,-2.142652893E1,-2.883420944E1
2.589612522E2,-1.067311859E1,-2.135090637E1,-2.903274155E1
2.589712462E2,-1.060402679E1,-2.138336563E1,-2.894805908E1
2.589812392E2,-1.050833130E1,-2.138405609E1,-2.905060577E1
2.589912332E2,-1.055221558E1,-2.132775116E1,-2.915865707E1
2.590012262E2,-1.055876160E1,-2.128162003E1,-2.903785324E1
2.590112202E2,-1.053665924E1,-2.140372849E1,-2.912724686E1
