"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.408965050E1,2.290022278E1,3.722928238E1,1.583203125E1
4.409964350E1,2.244476318E1,3.733942795E1,1.604718781E1
4.410963650E1,2.214573669E1,3.735923767E1,1.657746887E1
4.411962950E1,2.159461975E1,3.743746567E1,1.731655884E1
4.412962250E1,2.099835205E1,3.704540253E1,1.871348572E1
4.413961550E1,2.055903625E1,3.655980301E1,1.996444702E1
4.414960850E1,2.026361084E1,3.632506943E1,2.106952667E1
4.415960050E1,1.996073914E1,3.603484344E1,2.179230499E1
4.416959350E1,1.978076172E1,3.579524994E1,2.220803833E1
4.417958650E1,1.980680847E1,3.569206238E1,2.272410583E1
4.418957950E1,1.976493835E1,3.566676331E1,2.275783539E1
4.419957250E1,1.998866272E1,3.535350037E1,2.287725830E1
4.420956550E1,2.017720032E1,3.541003036E1,2.278974152E1
4.421955850E1,2.029713440E1,3.527745438E1,2.260398102E1
4.422955150E1,2.025045776E1,3.532066345E1,2.253170013E1
4.423954450E1,2.038044739E1,3.512950897E1,2.244058228E1
4.424953750E1,2.049641418E1,3.520413971E1,2.228354645E1
4.425953050E1,2.054342651E1,3.519601822E1,2.240698242E1
4.426952350E1,2.089013672E1,3.533317947E1,2.203882599E1
4.427951625E1,2.094145203E1,3.531916428E1,2.151628113E1
4.428950925E1,2.114352417E1,3.556696701E1,2.105319977E1
4.429950225E1,2.114352417E1,3.556696701E1,2.105319977E1
4.430949525E1,2.130738831E1,3.581863403E1,2.055545807E1
4.431948825E1,2.130363464E1,3.613948059E1,1.998114014E1
4.432948125E1,2.120216370E1,3.648044586E1,1.936392975E1
4.433947425E1,2.118162537E1,3.670459366E1,1.852845001E1
4.434946725E1,2.096693420E1,3.734276581E1,1.751242828E1
4.435946025E1,2.081826782E1,3.777237701E1,1.611238861E1
4.436945325E1,2.051704407E1,3.840628052E1,1.497716522E1
4.437944625E1,2.047373962E1,3.873611450E1,1.383860779E1
4.438943825E1,2.071379089E1,3.903433228E1,1.249424744E1
4.439943125E1,2.091043091E1,3.919369125E1,1.098254395E1
4.440942425E1,2.086492920E1,3.929627609E1,1.001168823E1
4.441941725E1,2.126354980E1,3.926413727E1,8.949028015E0
4.442941025E1,2.164299011E1,3.938791275E1,7.741989136E0
4.443940325E1,2.199420166E1,3.925160599E1,6.624977112E0
4.444939625E1,2.224092102E1,3.915644455E1,5.553924561E0
4.445938925E1,2.235890198E1,3.898348999E1,4.615455627E0
4.446938225E1,2.230792236E1,3.919716644E1,3.688056946E0
4.447937525E1,2.226858521E1,3.912480545E1,3.218872070E0
4.448936825E1,2.237695312E1,3.921131897E1,2.820350647E0
4.449936125E1,2.257452393E1,3.911012268E1,2.462013245E0
4.450935425E1,2.307632446E1,3.890370560E1,2.203880310E0
4.451934725E1,2.326248169E1,3.868262863E1,2.250061035E0
4.452934025E1,2.347874451E1,3.863830566E1,2.091789246E0
4.453933325E1,2.358047485E1,3.857175446E1,1.949287415E0
4.454932625E1,2.364009094E1,3.855786896E1,1.859825134E0
4.455931925E1,2.364009094E1,3.855786896E1,1.859825134E0
4.456931225E1,2.375816345E1,3.840623474E1,1.325485229E0
4.457930525E1,2.377545166E1,3.844133377E1,1.036285400E0
4.458929825E1,2.380601501E1,3.829027176E1,7.404708862E-1
4.459929125E1,2.386218262E1,3.824126053E1,6.038208008E-1
4.460928425E1,2.408644104E1,3.811937714E1,6.244659424E-1
4.461927625E1,2.429936218E1,3.792888260E1,4.284286499E-1
4.462926925E1,2.449760437E1,3.778753281E1,1.176528931E-1
4.463926225E1,2.455297852E1,3.761223984E1,-5.086212158E-1
4.464925525E1,2.451695251E1,3.748993301E1,-8.867263794E-1
4.465924825E1,2.455235291E1,3.735561371E1,-1.231941223E0
4.466924125E1,2.453749084E1,3.744951248E1,-1.917167664E0
4.467923425E1,2.439547729E1,3.746678543E1,-2.272850037E0
4.468922725E1,2.435897827E1,3.751602936E1,-2.755844116E0
4.469922025E1,2.414022827E1,3.748468781E1,-2.931838989E0
4.470921325E1,2.408256531E1,3.756594467E1,-3.018814087E0
4.471920625E1,2.409577942E1,3.753924179E1,-3.372909546E0
4.472919925E1,2.426684570E1,3.749068451E1,-3.573959351E0
4.473919225E1,2.436535645E1,3.736048889E1,-3.733901978E0
4.474918525E1,2.452944946E1,3.712541962E1,-4.018119812E0
4.475917825E1,2.465742493E1,3.680276489E1,-4.212921143E0
4.476917125E1,2.485411072E1,3.672622681E1,-4.838897705E0
4.477916425E1,2.506182861E1,3.624571991E1,-6.027648926E0
4.478915725E1,2.530136108E1,3.589324188E1,-6.767524719E0
4.479915025E1,2.551579285E1,3.550117111E1,-7.568927765E0
4.480914325E1,2.573811340E1,3.537160492E1,-8.022647858E0
4.481913625E1,2.573811340E1,3.537160492E1,-8.022647858E0
4.482912925E1,2.611235046E1,3.511552811E1,-8.149608612E0
4.483912225E1,2.652223206E1,3.498877335E1,-7.804523468E0
4.484911525E1,2.679678345E1,3.472251511E1,-6.877273560E0
4.485910825E1,2.709797668E1,3.461171722E1,-5.892093658E0
4.486910025E1,2.738676453E1,3.462068939E1,-4.927215576E0
4.487909325E1,2.762362671E1,3.450386810E1,-4.336791992E0
4.488908625E1,2.805259705E1,3.431152725E1,-4.146011353E0
4.489907925E1,2.799099731E1,3.417042160E1,-4.206878662E0
4.490907225E1,2.811079407E1,3.401330566E1,-4.913581848E0
4.491906525E1,2.826715088E1,3.354085541E1,-6.017127991E0
4.492905825E1,2.825064087E1,3.332254791E1,-7.430217743E0
4.493905125E1,2.802778625E1,3.311764526E1,-8.712684631E0
4.494904425E1,2.800973511E1,3.256549835E1,-1.002952957E1
4.495903725E1,2.825552368E1,3.217780685E1,-1.087213135E1
4.496903025E1,2.835929871E1,3.201362991E1,-1.069849014E1
4.497902325E1,2.882165527E1,3.187243652E1,-9.852859497E0
4.498901625E1,2.937072754E1,3.187831497E1,-8.618206024E0
4.499900925E1,2.958837891E1,3.170922089E1,-7.462184906E0
4.500900225E1,2.994190979E1,3.171589279E1,-6.695480347E0
4.501899525E1,3.014782715E1,3.164660645E1,-5.846282959E0
4.502898825E1,3.045440674E1,3.171226120E1,-5.393825531E0
4.503898125E1,3.050032043E1,3.156178284E1,-4.720550537E0
4.504897425E1,3.070213318E1,3.179486847E1,-3.869056702E0
4.505896725E1,3.068707275E1,3.172935104E1,-2.877746582E0
4.506896025E1,3.065107727E1,3.214566422E1,-1.431541443E0
4.507895325E1,3.065107727E1,3.214566422E1,-1.431541443E0
4.508894625E1,3.046446228E1,3.250245667E1,-1.778793335E-1
4.509893925E1,2.987820435E1,3.280535889E1,1.209777832E0
4.510893125E1,2.922814941E1,3.327350998E1,2.456665039E0
4.511892425E1,2.847465515E1,3.378638458E1,3.760948181E0
4.512891725E1,2.775405884E1,3.449247742E1,4.775650024E0
4.513891025E1,2.696873474E1,3.514285660E1,5.130485535E0
4.514890325E1,2.613316345E1,3.552330399E1,4.986625671E0
4.515889625E1,2.549880981E1,3.602745056E1,5.007217407E0
4.516888925E1,2.502795410E1,3.634026337E1,4.861343384E0
4.517888225E1,2.464491272E1,3.661241150E1,4.729141235E0
4.518887525E1,2.410552979E1,3.696854019E1,4.738800049E0
4.519886825E1,2.358003235E1,3.707934189E1,5.358673096E0
4.520886125E1,2.312834167E1,3.742412186E1,6.601783752E0
4.521885425E1,2.271957397E1,3.729669189E1,8.457420349E0
4.522884725E1,2.226278687E1,3.730937195E1,1.030113983E1
4.523884025E1,2.166120911E1,3.734951401E1,1.199540710E1
4.524883325E1,2.092781067E1,3.732989502E1,1.353040314E1
4.525882625E1,2.051312256E1,3.727573395E1,1.443533325E1
4.526881925E1,2.001530457E1,3.730112457E1,1.509123230E1
4.527881267E1,1.966641235E1,3.727147675E1,1.516538239E1
4.528880567E1,1.958024597E1,3.742012024E1,1.514402771E1
4.529879867E1,1.920884705E1,3.756093216E1,1.521156311E1
4.530879167E1,1.912001038E1,3.774806595E1,1.511134338E1
4.531878467E1,1.903030396E1,3.780238724E1,1.545993805E1
4.532877767E1,1.894816589E1,3.776424789E1,1.566699982E1
4.533877067E1,1.894816589E1,3.776424789E1,1.566699982E1
4.534876267E1,1.892776489E1,3.764734650E1,1.602516174E1
4.535875567E1,1.896965027E1,3.766975784E1,1.591658783E1
4.536874867E1,1.890200806E1,3.756690979E1,1.612081909E1
4.537874167E1,1.904948425E1,3.769409561E1,1.596944427E1
4.538873467E1,1.890315247E1,3.768685913E1,1.602522278E1
