"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.249079875E0,6.683411345E-1,-2.776579589E0,-5.613783109E0
2.259072875E0,1.131247948E0,-2.936358849E0,-5.363026435E0
2.269065875E0,1.920270644E0,-3.940501778E0,-5.203050123E0
2.279058875E0,2.629230631E0,-5.025005330E0,-4.903593160E0
2.289051875E0,3.296712225E0,-5.032923045E0,-4.678099966E0
2.299044875E0,3.910586838E0,-4.028876595E0,-4.028780116E0
2.309037875E0,4.361819394E0,-2.999255009E0,-2.973885695E0
2.319030875E0,4.863835894E0,-2.936393933E0,-2.244577689E0
2.329023875E0,4.577528734E0,-2.982264755E0,-1.411704969E0
2.339016875E0,4.153680443E0,-3.083819196E0,-7.284999204E-1
2.349009875E0,3.532739470E0,-3.632251772E0,-3.766706157E-1
2.359002875E0,2.241158237E0,-4.116557933E0,-2.197617531E-1
2.368995875E0,8.349654382E-1,-3.361647309E0,1.209204928E-1
2.378988875E0,-1.815130690E-1,-2.801147835E0,9.177006892E-1
2.388981875E0,-1.172973095E0,-2.340687203E0,2.242927313E0
2.398974875E0,-1.509387092E0,-1.826246831E0,3.573397207E0
2.408967875E0,-1.866857206E0,-1.454339942E0,4.755975523E0
2.418960875E0,-3.131395066E0,-1.878543743E0,6.097209849E0
2.428953875E0,-3.647957978E0,-2.348439442E0,6.841030059E0
2.438946875E0,-3.227707479E0,-2.180043724E0,7.105821805E0
2.448939875E0,-2.798981149E0,-1.481919504E0,6.908799874E0
2.458933875E0,-2.183454697E0,-9.857002258E-1,6.252390275E0
2.468926875E0,-1.537485302E0,-8.129237741E-1,4.532979090E0
2.478919875E0,-1.256599680E0,-7.767078745E-1,2.532894830E0
2.488912875E0,-1.162655390E0,-5.471631449E-1,1.501738642E0
2.498905875E0,-1.415150003E0,-2.890296239E-1,1.492463496E0
2.508898875E0,-1.549427217E0,-2.248862529E-1,1.891552629E0
2.518891875E0,-1.473442650E0,-4.275226808E-1,2.396369653E0
2.528884875E0,-1.383205786E0,-5.182322913E-1,3.091696858E0
2.538877875E0,-1.047764765E0,-5.895595515E-1,3.642993399E0
2.548870875E0,-5.012550469E-1,-5.659058100E-1,4.453268677E0
2.558863875E0,4.172421062E-1,-7.153243893E-1,5.460612956E0
