"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.659344125E0,-2.837649078E0,-7.930059357E0,1.059646454E0
3.669337125E0,-2.428100739E0,-7.331154785E0,5.617817688E-1
3.679330125E0,-2.339485016E0,-6.145021362E0,1.209484863E-1
3.689323125E0,-2.482886810E0,-4.975802765E0,-3.879931641E-1
3.699316125E0,-2.795137482E0,-3.987707520E0,7.229965210E-2
3.709309125E0,-2.750081177E0,-3.221900024E0,1.069974976E0
3.719302125E0,-2.587519226E0,-2.625240784E0,1.839674377E0
3.729295125E0,-2.606829071E0,-2.219434662E0,2.225571899E0
3.739288125E0,-2.769241333E0,-2.110161896E0,2.601739655E0
3.749281125E0,-2.862946472E0,-2.255210266E0,2.870281219E0
3.759274125E0,-2.741249542E0,-2.693947906E0,2.811303864E0
3.769267125E0,-2.492616577E0,-3.445834351E0,2.193538513E0
3.779260125E0,-2.202519836E0,-4.282294922E0,1.045276337E0
3.789253125E0,-2.314487000E0,-5.566025391E0,-4.011657715E-2
3.799246125E0,-2.438878326E0,-7.596253510E0,-2.145039368E0
3.809239125E0,-2.155068512E0,-1.108654541E1,-9.446555786E0
3.819232125E0,-2.908302155E0,-1.541479477E1,-2.170725952E1
3.829225125E0,-2.445314941E0,-1.823507996E1,-2.874397659E1
3.839218125E0,-1.865121460E-1,-1.898052979E1,-2.396666107E1
3.849211125E0,1.928439789E0,-1.808524155E1,-1.671798477E1
3.859204125E0,2.498604126E0,-1.638926834E1,-9.571246490E0
3.869197125E0,4.543052673E-1,-1.718231918E1,-4.547992401E0
3.879190125E0,-3.672014008E0,-2.088112747E1,-6.375242615E-1
3.889183125E0,-8.466843109E0,-2.464415222E1,2.565065918E0
3.899176125E0,-1.055305481E1,-2.565574860E1,5.226681061E0
