"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.043385875E0,4.957690430E-1,-9.513017578E0,-3.501518555E0
2.053397875E0,5.137316895E-1,-9.563462677E0,-3.612737274E0
2.063409875E0,4.743635559E-1,-9.532926178E0,-3.598516846E0
2.073421875E0,4.171824646E-1,-9.477541351E0,-3.542383575E0
2.083433875E0,3.420387268E-1,-9.429640961E0,-3.495081940E0
2.093444875E0,2.586621094E-1,-9.348359985E0,-3.445534973E0
2.103456875E0,1.342707825E-1,-9.252559204E0,-3.375780029E0
2.113468875E0,6.137237549E-3,-9.177864532E0,-3.332819366E0
2.123480875E0,-1.142124939E-1,-9.158704376E0,-3.351979523E0
2.133492875E0,-2.478845215E-1,-9.195527802E0,-3.418890381E0
2.143504875E0,-2.776725769E-1,-9.252259827E0,-3.442541199E0
2.153515875E0,-2.546205139E-1,-9.296268311E0,-3.407963104E0
2.163527875E0,-2.174977112E-1,-9.325307922E0,-3.367547150E0
2.173539875E0,-1.513352966E-1,-9.325756989E0,-3.302881622E0
2.183551875E0,-1.149609375E-1,-9.329648895E0,-3.189417572E0
2.193563875E0,-9.879455566E-2,-9.332942047E0,-3.084336090E0
2.203575875E0,-9.220825195E-2,-9.300758972E0,-3.025059357E0
2.213586875E0,-1.305285645E-1,-9.292077026E0,-3.003653870E0
2.223598875E0,-1.568737793E-1,-9.308991852E0,-2.997366943E0
2.233610875E0,-1.788780212E-1,-9.338929596E0,-2.975213013E0
2.243622875E0,-1.896556091E-1,-9.354497223E0,-2.903212738E0
2.253634875E0,-1.899549866E-1,-9.345964966E0,-2.811303864E0
2.263645875E0,-1.755848694E-1,-9.319919128E0,-2.769391022E0
2.273657875E0,-1.453477478E-1,-9.289532318E0,-2.778671722E0
2.283669875E0,-1.332229614E-1,-9.257199554E0,-2.766247559E0
2.293681875E0,-1.140628052E-1,-9.245823212E0,-2.763403473E0
2.303693875E0,-8.711883545E-2,-9.242829437E0,-2.792143707E0
2.313705875E0,-6.960525513E-2,-9.263785858E0,-2.845732269E0
2.323716875E0,-4.894821167E-2,-9.283844147E0,-2.919229431E0
2.333728875E0,-6.436614990E-3,-9.265432434E0,-2.963237915E0
2.343740875E0,-3.442840576E-2,-9.245523834E0,-2.966830444E0
2.353752875E0,-8.442443848E-2,-9.209598541E0,-2.922073517E0
2.363764875E0,-1.019380188E-1,-9.218130798E0,-2.894231415E0
2.373776875E0,-1.695973206E-1,-9.251960449E0,-2.858306122E0
2.383787875E0,-2.429447937E-1,-9.286538544E0,-2.865640869E0
2.393799875E0,-3.239263916E-1,-9.308542786E0,-2.956651611E0
2.403811875E0,-3.501219177E-1,-9.338929596E0,-3.066223755E0
2.413823875E0,-3.439846802E-1,-9.376950531E0,-3.127745819E0
2.423835875E0,-3.424877930E-1,-9.375753021E0,-3.165317688E0
2.433846875E0,-3.115022278E-1,-9.303752747E0,-3.166664886E0
2.443858875E0,-2.731819153E-1,-9.233548737E0,-3.152743835E0
2.453870875E0,-2.517764282E-1,-9.208251343E0,-3.085084534E0
2.463882875E0,-2.703378296E-1,-9.199719086E0,-3.040028229E0
2.473894875E0,-2.730322266E-1,-9.225016479E0,-3.004402313E0
2.483906875E0,-2.704875183E-1,-9.264683990E0,-3.019520874E0
2.493917875E0,-2.609074402E-1,-9.267528076E0,-3.066672821E0
2.503929875E0,-2.435435486E-1,-9.269923096E0,-3.101550293E0
2.513941875E0,-2.350112915E-1,-9.281449127E0,-3.122806091E0
2.523953875E0,-1.814227295E-1,-9.318721619E0,-3.132835236E0
2.533965875E0,-1.149609375E-1,-9.354796600E0,-3.077001343E0
2.543976875E0,-5.254074097E-2,-9.340127106E0,-3.030597839E0
2.553988875E0,-1.811233521E-2,-9.309141541E0,-3.018473053E0
2.564000875E0,-2.395019531E-3,-9.280850372E0,-3.011737061E0
2.574012875E0,-3.143463135E-3,-9.287436676E0,-2.987936554E0
2.584024875E0,-2.305206299E-2,-9.321715393E0,-3.003055115E0
2.594036875E0,-5.538482666E-2,-9.379046173E0,-2.994373169E0
2.604047875E0,-9.729766846E-2,-9.410031738E0,-2.998714142E0
2.614059875E0,-1.559756470E-1,-9.401798859E0,-2.986739044E0
2.624071875E0,-2.182461548E-1,-9.380842438E0,-2.979553986E0
2.634083875E0,-2.670446777E-1,-9.368418274E0,-2.953358459E0
2.644095875E0,-2.718347168E-1,-9.330547028E0,-2.926863556E0
2.654107875E0,-2.592608643E-1,-9.304052124E0,-2.928210754E0
2.664118875E0,-2.315684509E-1,-9.320218506E0,-2.956501923E0
2.674130875E0,-2.134561157E-1,-9.305698700E0,-3.001558228E0
2.684142875E0,-2.248324585E-1,-9.267079010E0,-3.038830719E0
2.694154875E0,-2.594105530E-1,-9.251810760E0,-3.055895233E0
2.704166875E0,-2.915936279E-1,-9.246272278E0,-3.067271576E0
2.714177875E0,-3.324586487E-1,-9.260193329E0,-3.078498230E0
2.724189875E0,-3.492237854E-1,-9.280700684E0,-3.073558502E0
2.734201875E0,-3.209326172E-1,-9.292376404E0,-3.091670837E0
2.744213875E0,-2.823129272E-1,-9.272168427E0,-3.121309204E0
2.754225875E0,-2.104623413E-1,-9.270821228E0,-3.122506714E0
2.764237875E0,-1.103205872E-1,-9.287885742E0,-3.105741577E0
2.774248875E0,-3.712280273E-2,-9.303303680E0,-3.061433716E0
2.784260875E0,-2.993774414E-3,-9.318721619E0,-3.028502197E0
2.794272875E0,-3.143463135E-3,-9.319320374E0,-3.066972198E0
2.804284875E0,-1.676513672E-2,-9.321266327E0,-3.126697998E0
2.814296875E0,-4.954696655E-2,-9.304800568E0,-3.139870605E0
2.824307875E0,-9.580078125E-2,-9.304052124E0,-3.124901733E0
2.834319875E0,-1.332229614E-1,-9.313632202E0,-3.113226013E0
2.844331875E0,-1.442999268E-1,-9.342671814E0,-3.083437958E0
2.854343875E0,-1.290316772E-1,-9.350305939E0,-3.051703949E0
2.864355875E0,-1.338217163E-1,-9.341025238E0,-2.983745270E0
2.874367875E0,-1.425036621E-1,-9.321116638E0,-2.950065308E0
2.884378875E0,-1.472937012E-1,-9.306147766E0,-2.949167175E0
2.894390875E0,-1.390608215E-1,-9.285041656E0,-2.944377136E0
2.904402875E0,-1.218466187E-1,-9.267079010E0,-2.967279510E0
2.914414875E0,-1.294807434E-1,-9.275162201E0,-2.985541534E0
2.924426875E0,-1.216969299E-1,-9.280700684E0,-3.005749512E0
2.934438875E0,-1.188528442E-1,-9.293873291E0,-3.004102936E0
2.944449875E0,-1.535806274E-1,-9.294172668E0,-2.997067566E0
2.954461875E0,-1.978884888E-1,-9.269623718E0,-2.998564453E0
2.964473875E0,-2.353106689E-1,-9.260343018E0,-2.989433441E0
2.974485875E0,-2.722837830E-1,-9.245673523E0,-3.004701691E0
2.984497875E0,-2.835104370E-1,-9.239835663E0,-3.049458618E0
2.994508875E0,-2.583627319E-1,-9.234297180E0,-3.098855896E0
3.004520875E0,-2.154020691E-1,-9.217382355E0,-3.106190643E0
3.014532875E0,-1.868115234E-1,-9.220226440E0,-3.096011810E0
3.024544875E0,-1.505868530E-1,-9.226962433E0,-3.090623016E0
3.034556875E0,-1.309776306E-1,-9.238338776E0,-3.121159515E0
3.044568875E0,-1.432521057E-1,-9.251960449E0,-3.141068115E0
3.054579875E0,-1.754351807E-1,-9.274563446E0,-3.159779205E0
3.064591875E0,-2.375559998E-1,-9.316925354E0,-3.204386444E0
3.074603875E0,-2.613565063E-1,-9.337432709E0,-3.218008118E0
3.084615875E0,-2.734812927E-1,-9.355095978E0,-3.193758545E0
3.094627875E0,-2.875520325E-1,-9.347761230E0,-3.178490295E0
3.104639875E0,-2.763253784E-1,-9.356592865E0,-3.150199127E0
3.114650875E0,-2.630030823E-1,-9.346563721E0,-3.060236206E0
3.124662875E0,-2.516267395E-1,-9.326056366E0,-2.992576904E0
3.134674875E0,-2.210902405E-1,-9.295070801E0,-2.941383362E0
3.144686875E0,-1.895059204E-1,-9.277856598E0,-2.971770172E0
