"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.392104479E1,1.190521871E-3,-4.616908263E-4,1.909763319E-3
3.393105579E1,-1.069702907E-3,2.366319997E-3,3.372105071E-3
3.394106779E1,9.341012919E-4,4.480197094E-3,1.236644806E-3
3.395107979E1,-1.854915754E-4,4.702570848E-3,2.656562719E-4
3.396109179E1,-2.191537526E-3,4.837129265E-3,-3.037146525E-3
3.397110379E1,-2.270633355E-3,3.398223082E-3,-2.037662081E-3
3.398111579E1,2.741744043E-3,1.789800473E-3,-5.907169543E-5
3.399112779E1,4.689846188E-3,-1.512785675E-3,-2.471096814E-3
3.400113879E1,7.249225862E-3,-3.264900763E-3,-4.342815373E-4
3.401115079E1,4.726147279E-3,-2.136519644E-3,-3.211426083E-3
3.402116279E1,2.632638207E-3,-2.655561082E-3,-1.281206030E-3
3.403117479E1,1.998805907E-3,-2.391908318E-3,-2.486552810E-3
3.404118679E1,3.332319902E-3,-1.671595965E-4,-2.405100036E-3
3.405119879E1,6.291624624E-3,1.970027108E-3,-3.014963819E-3
3.406121079E1,3.502848092E-3,1.481050858E-3,-1.176365186E-3
3.407122179E1,2.537718508E-3,-8.007455617E-4,-5.886056460E-4
3.408123379E1,-2.887197305E-3,-5.147188436E-3,-6.180589553E-4
3.409124579E1,-4.402847844E-4,-5.300053861E-3,2.053903881E-4
3.410125779E1,-3.001060977E-4,-5.089635495E-3,-2.028136514E-4
3.411126979E1,-1.684417133E-3,-4.612397403E-3,3.247844288E-3
3.412128179E1,-7.344924379E-3,5.737019237E-4,2.511608182E-3
3.413129379E1,-3.082534764E-3,7.253442425E-3,1.650075661E-3
3.414130479E1,-3.426615149E-3,5.241690669E-3,-6.714020856E-4
3.415131679E1,-2.377461351E-4,6.763953716E-3,8.713670541E-4
3.416132879E1,9.860874852E-4,4.074487835E-3,5.598668940E-4
3.417134079E1,1.942694886E-3,1.756204292E-4,1.281583216E-3
3.418135279E1,-3.526693443E-3,-4.820709582E-4,2.296050312E-3
3.419136479E1,2.503235824E-3,8.234106936E-4,9.050813969E-4
3.420137679E1,2.423789818E-3,-4.232054111E-3,2.193266992E-4
3.421138779E1,2.669066889E-3,-7.783645298E-3,1.351969317E-3
3.422139979E1,6.268711295E-4,-7.209454197E-3,1.179140061E-3
3.423141179E1,8.724145591E-4,-4.152145237E-3,1.434537582E-3
3.424142379E1,3.644807264E-3,-9.671447333E-4,9.172130376E-4
3.425143579E1,3.200737410E-6,2.131443471E-3,1.518288627E-3
3.426144779E1,2.385398373E-3,4.172489978E-3,-2.101832069E-5
3.427145979E1,1.089237863E-3,2.582316520E-3,-7.158371154E-4
3.428147179E1,9.740907117E-4,3.380969865E-3,-4.016037565E-4
3.429148279E1,1.218568883E-3,-1.964543480E-4,7.052060682E-4
3.430149479E1,1.708691125E-3,-4.860966466E-3,6.624599919E-4
3.431150679E1,-9.962815093E-4,-5.855657160E-3,4.069708288E-3
3.432151879E1,-1.336174202E-3,-3.813480260E-3,1.616449794E-3
3.433153079E1,-1.671998878E-3,-3.693105420E-3,2.365064574E-3
3.434154338E1,-5.175905302E-3,-2.701031510E-3,1.932890154E-4
3.435155537E1,-5.159659777E-3,8.194008842E-4,3.278561169E-3
3.436156638E1,-2.409329638E-3,-5.382935051E-4,3.903062781E-3
3.437157838E1,2.102331491E-3,-2.572682220E-3,2.185323974E-3
3.438159037E1,1.800385769E-3,2.269647084E-3,3.271252150E-3
3.439160238E1,5.502979038E-4,9.762983769E-3,3.289628075E-3
3.440161437E1,-4.453039728E-3,9.043760598E-3,4.821853712E-3
3.441162638E1,-6.491423119E-3,-3.497416619E-4,4.206396639E-3
3.442163837E1,-3.747819457E-3,-6.033416372E-3,7.158274297E-3
3.443164938E1,3.767088288E-3,-7.059531752E-3,6.469314452E-3
3.444166138E1,2.025915543E-3,-7.945045829E-3,4.634625278E-3
3.445167337E1,4.893873818E-3,-5.006247200E-3,4.545941949E-3
3.446168538E1,6.467518862E-3,8.116627578E-4,3.010371001E-3
3.447169737E1,5.897336174E-3,7.189134602E-3,2.622614847E-3
3.448170938E1,2.794235479E-3,3.272201167E-3,2.282558475E-3
3.449172137E1,4.232875071E-3,-2.096998040E-3,6.682632957E-3
3.450173338E1,2.144493395E-3,-5.277669989E-3,3.172014840E-3
3.451174438E1,-9.176092572E-4,-2.709051361E-3,3.637117334E-4
3.452175637E1,-4.107765853E-3,4.415296949E-3,-2.797104418E-3
3.453176838E1,-4.853451159E-3,9.283022955E-3,-2.267401665E-3
3.454178037E1,-2.882558620E-3,1.065741293E-2,9.184237570E-5
3.455179238E1,-1.424744260E-3,1.121428050E-2,1.682281960E-3
3.456180437E1,-1.006558770E-3,8.591806516E-3,4.757661372E-3
3.457181638E1,6.565853255E-4,5.155529827E-3,5.145151168E-3
3.458182738E1,2.075897064E-3,2.726968378E-4,7.752701174E-3
3.459183937E1,4.671413917E-3,-3.084484022E-3,7.974809036E-3
3.460185138E1,5.817317404E-3,-6.378458347E-3,7.105890196E-3
3.461186337E1,4.977623001E-3,-6.670074072E-3,5.887493957E-3
3.462187538E1,3.101633629E-3,-3.159348853E-4,5.850622430E-3
3.463188737E1,2.367666224E-3,7.654107176E-3,7.320687175E-3
3.464189938E1,-1.552041387E-3,8.653106168E-3,5.181638524E-3
3.465191038E1,-1.952314517E-3,6.481830496E-3,1.855617156E-3
3.466192237E1,-2.199499635E-3,1.665123855E-3,1.045924611E-3
3.467193438E1,-1.928656246E-3,3.921886440E-3,1.864047721E-3
3.468194637E1,-2.227980876E-3,9.785142727E-3,1.059803413E-3
3.469195838E1,-3.051163862E-3,1.319398917E-2,3.309641732E-3
3.470197037E1,-3.233378753E-3,2.085998096E-2,-1.866673119E-3
3.471198238E1,-3.317268332E-3,1.813689992E-2,5.592002999E-4
3.472199437E1,-1.825522748E-3,6.010012701E-3,3.994271159E-3
3.473200537E1,-1.481708721E-3,-5.664753262E-3,3.085067729E-3
3.474201738E1,4.146995489E-3,-1.280621253E-2,5.962130614E-3
3.475202937E1,7.360365707E-3,-1.043679845E-2,7.291580550E-3
3.476204138E1,4.327700473E-3,-5.177190062E-3,7.286631968E-3
3.477205337E1,2.067209221E-3,-8.237203583E-4,7.351879496E-3
3.478206538E1,-2.829654259E-4,2.907581395E-3,5.254144780E-3
3.479207738E1,-5.620206706E-3,6.816569250E-3,3.151845187E-3
3.480208837E1,-5.621815100E-3,1.144538261E-2,2.934955293E-3
3.481210038E1,-4.703290761E-3,1.303262636E-2,4.334712401E-3
3.482211237E1,-4.516225308E-3,1.339142770E-2,4.808310885E-3
3.483212438E1,-4.115952179E-3,1.200711727E-2,7.455759216E-3
3.484213637E1,-3.477284452E-3,6.027914584E-3,6.463860162E-3
3.485214838E1,-1.434906269E-3,-4.824733362E-3,4.998588935E-3
3.486216038E1,1.096159976E-4,-5.788870621E-3,6.593734026E-3
3.487217137E1,-3.470737720E-3,-2.226626500E-3,8.190832101E-3
3.488218338E1,2.752369270E-3,5.892044865E-3,4.668022506E-3
3.489219537E1,3.838672768E-3,1.374890283E-2,5.736216903E-3
3.490220738E1,5.649326835E-3,1.309848018E-2,3.659955692E-3
3.491221937E1,2.648210386E-3,1.044357568E-2,2.984045539E-3
3.492223138E1,7.466724142E-3,5.966169760E-3,1.091494923E-3
3.493224338E1,9.542657994E-3,4.883062094E-3,5.086502060E-3
3.494225537E1,7.064796984E-3,8.082416840E-3,4.374748562E-3
3.495226638E1,7.069856860E-3,1.009816304E-2,3.240241669E-3
3.496227837E1,1.366467215E-2,1.245860104E-2,2.879443811E-3
3.497229038E1,1.092481147E-2,1.491430216E-2,2.471979940E-3
3.498230237E1,7.720649708E-3,1.737872697E-2,2.122256672E-3
3.499231438E1,3.435623134E-3,2.021818981E-2,4.335457925E-4
3.500232638E1,3.356147790E-3,2.334173955E-2,-2.101833001E-3
3.501233837E1,7.763679139E-3,2.102745324E-2,-3.986551892E-3
3.502234938E1,1.267037168E-2,2.068362385E-2,-7.803404238E-3
3.503236137E1,1.206263807E-2,1.659833454E-2,-6.116025615E-3
3.504237338E1,1.195513178E-2,1.083097886E-2,-6.036445498E-3
3.505238537E1,1.332532801E-2,3.563212231E-3,-4.185016267E-3
3.506239738E1,1.407747436E-2,-1.079529757E-3,-7.344097830E-3
3.507240938E1,1.043932978E-2,2.009179443E-4,-8.149970323E-3
3.508242137E1,8.814002387E-3,-2.912849886E-3,-1.026984677E-2
3.509243238E1,5.384650547E-3,-2.751462394E-3,-9.273025207E-3
3.510244437E1,3.511802293E-3,-1.378943212E-3,-1.014392823E-2
3.511245638E1,5.311300047E-3,1.071234047E-2,-8.669601753E-3
3.512246837E1,5.057194736E-3,1.920423657E-2,-8.126217872E-3
3.513248038E1,7.702246308E-3,1.486727875E-2,-8.271626197E-3
3.514249238E1,6.096248981E-3,-1.619632822E-3,-7.667709142E-3
3.515250437E1,7.142072078E-3,-6.182959303E-3,-6.647451781E-3
3.516251538E1,6.100493018E-3,-4.416514188E-3,-3.471891163E-3
3.517252737E1,5.749222357E-3,3.569772933E-3,-5.028774962E-3
3.518253938E1,7.665326819E-3,1.182623859E-2,-5.335737485E-3
3.519255137E1,4.722800106E-3,2.231563069E-2,-5.069687963E-3
3.520256338E1,3.797253128E-3,2.637266740E-2,-5.383161828E-3
3.521257538E1,-4.701960715E-4,2.512337826E-2,-7.094508968E-3
3.522258737E1,-6.563364295E-4,9.997458197E-3,-4.252619576E-3
3.523259938E1,-9.985525394E-4,-1.342547825E-3,-7.208195515E-3
3.524261037E1,2.600988606E-3,-9.528787807E-3,-8.549296297E-3
3.525262238E1,3.922981676E-3,-8.084554225E-3,-6.944209337E-3
3.526263437E1,2.548033604E-3,-1.522399951E-3,-3.124575363E-3
3.527264638E1,-3.811772913E-4,8.390950970E-3,-2.109378576E-3
3.528265838E1,-4.360657185E-4,1.493824460E-2,-5.781442858E-3
3.529267037E1,-1.099683065E-2,1.362264343E-2,-2.462877426E-3
3.530268238E1,-7.191720884E-3,6.921292283E-3,-3.407531185E-3
3.531269337E1,-1.001893263E-2,-2.079897095E-4,6.926713977E-4
3.532270538E1,-6.237384398E-3,-6.439408287E-3,2.461394761E-3
3.533271737E1,2.763034543E-3,-5.699316040E-3,-1.928559737E-3
3.534272963E1,4.857038148E-3,-7.642499171E-3,-4.147670697E-3
3.535274162E1,3.575791372E-3,-5.893334746E-3,-1.185969217E-3
3.536275363E1,-1.137796091E-3,-4.187467508E-3,-4.191733897E-3
3.537276562E1,-1.111697056E-3,-4.019155633E-3,-6.600829307E-3
3.538277762E1,-1.147773466E-3,-9.025223553E-3,-6.599387154E-3
3.539278863E1,1.119908178E-3,-1.281623263E-2,-6.479544565E-3
3.540280062E1,3.534608986E-3,-1.416507177E-2,-5.996912718E-3
3.541281263E1,8.440151811E-3,-8.306914940E-3,-6.788936909E-3
3.542282462E1,7.159969769E-3,-2.088168170E-3,-4.148945212E-3
3.543283663E1,4.718117416E-3,6.343399640E-3,-6.101042032E-3
3.544284862E1,6.133224815E-3,1.320046466E-2,-1.859520562E-4
3.545286062E1,7.006208878E-3,1.810733788E-2,-1.776391990E-3
3.546287163E1,3.107200842E-3,2.251285687E-2,-2.020793036E-4
3.547288362E1,3.376446432E-3,1.489728130E-2,1.245082356E-3
3.548289563E1,1.593403518E-3,1.019450836E-2,5.405172706E-4
3.549290762E1,-1.619433984E-3,4.481377546E-4,2.973705996E-4
3.550291963E1,-5.670634564E-3,-5.859559402E-3,-3.505765926E-4
3.551293162E1,-6.575002335E-4,-8.152540773E-3,-1.344734570E-3
3.552294362E1,-6.282767281E-4,-7.799877319E-3,-2.867185744E-3
3.553295563E1,-3.361279087E-4,2.036242280E-3,-3.204341978E-3
3.554296662E1,-1.438884297E-3,8.283097297E-3,-2.677180339E-3
3.555297863E1,-1.514518051E-3,2.167413943E-3,-3.716612002E-3
3.556299062E1,-1.159646548E-3,-1.853251364E-3,-2.054348588E-3
3.557300263E1,1.208968926E-3,-9.928222746E-3,-2.604291309E-3
3.558301462E1,1.189009869E-3,-8.108714595E-3,-2.459385432E-3
3.559302662E1,1.274763606E-3,-5.465526599E-3,-3.496686462E-3
3.560303863E1,2.706269268E-3,-4.279193468E-3,-7.295260672E-3
3.561304962E1,3.542768303E-3,2.993133385E-4,-2.795849927E-3
3.562306163E1,3.439437598E-3,4.275146406E-3,-2.276799874E-3
3.563307362E1,2.210921375E-3,5.500200670E-3,-4.553536419E-3
3.564308563E1,4.702994134E-3,6.494566798E-3,-4.608448595E-3
3.565309762E1,8.086540736E-3,1.195408637E-3,-3.777009435E-3
3.566310962E1,8.311675861E-3,-2.381458646E-3,-2.148466418E-3
3.567312163E1,6.783021614E-3,-3.796928795E-3,-2.831034595E-3
3.568313262E1,4.336390179E-3,-1.809111098E-3,-4.937830381E-3
3.569314463E1,-1.196108933E-4,-1.571823610E-3,-7.005775347E-3
3.570315662E1,1.297780080E-3,-1.236105803E-3,-5.549399182E-3
3.571316863E1,2.417106647E-3,-1.613475848E-3,-5.895876326E-3
3.572318062E1,3.121342976E-3,-4.384712316E-3,-4.517900757E-3
3.573319262E1,8.379486389E-4,-7.483300753E-3,-4.441734403E-3
3.574320463E1,-3.349074977E-4,-1.011104230E-2,-3.693918930E-3
3.575321662E1,3.439856926E-3,-5.581004545E-3,-3.666754579E-3
3.576322763E1,2.295213926E-5,-2.897290280E-3,-2.404908184E-3
3.577323962E1,-2.840212313E-3,-4.889600910E-3,-3.715982428E-3
3.578325163E1,4.395653028E-3,-8.854621090E-3,-4.398391582E-3
3.579326362E1,2.772988752E-3,-1.095692068E-2,-5.538524128E-4
3.580327562E1,3.703394905E-4,-1.328220777E-2,-2.415206982E-3
3.581328763E1,-2.035560319E-3,-1.018175483E-2,-2.134509850E-3
3.582329962E1,-3.663003445E-3,-4.123026971E-3,-4.640514031E-3
3.583331063E1,-7.497955114E-3,2.109302441E-3,-5.093251355E-3
3.584332262E1,-3.616706235E-3,3.420515684E-3,-3.940497059E-3
3.585333463E1,-4.892892670E-3,5.830409937E-3,-4.878995009E-3
3.586334662E1,-1.539092511E-3,2.811978105E-3,-3.616629168E-3
3.587335862E1,4.987583961E-4,1.129392884E-3,-3.269086592E-3
3.588337063E1,4.177315626E-3,3.017612500E-3,-4.496001638E-3
3.589338262E1,5.390917882E-3,6.189034320E-4,-3.354304470E-3
3.590339463E1,8.693950251E-3,2.747067017E-3,-4.324980080E-3
3.591340562E1,1.058719214E-2,3.234958043E-3,-3.494872944E-3
3.592341763E1,1.412675716E-2,5.278008990E-3,-5.015399773E-3
3.593342962E1,1.229476929E-2,-2.158260904E-4,-2.044377383E-3
3.594344162E1,9.122818708E-3,-6.436285097E-3,-4.035474267E-3
3.595345363E1,1.382873394E-3,-3.434370272E-3,-3.655973822E-3
3.596346562E1,-7.729161996E-3,5.595794879E-3,-7.037183270E-3
3.597347763E1,-4.285428207E-3,7.586508058E-3,-4.790540319E-3
3.598348862E1,-4.240196198E-3,1.118457876E-2,-1.700070454E-3
3.599350063E1,-6.584576797E-3,1.167353522E-2,-3.520341124E-3
3.600351262E1,-6.166487932E-3,7.908806205E-3,-2.328674775E-3
3.601352462E1,-7.773972116E-3,5.301038735E-3,-2.544656862E-3
3.602353663E1,-4.968457855E-3,-5.412972067E-3,-2.945314627E-3
3.603354862E1,-1.989445649E-3,-1.049854420E-2,1.611886779E-3
3.604356063E1,-1.053847838E-3,-1.186946873E-2,2.846589545E-3
3.605357262E1,1.222355990E-3,-2.373701660E-3,1.763215521E-3
3.606358363E1,-1.518290490E-3,1.052430924E-2,7.741844747E-4
3.607359562E1,-4.152955953E-3,1.658033766E-2,-4.207459278E-5
3.608360762E1,-2.563119866E-3,1.221387647E-2,-2.967212349E-3
3.609361963E1,-1.661906135E-3,1.925019664E-3,9.402865544E-6
3.610363162E1,-1.535588410E-3,-4.959532525E-3,-9.160556365E-4
3.611364363E1,-1.367809251E-3,-1.344782673E-2,2.171613276E-3
3.612365562E1,-3.708180506E-3,-5.656438880E-3,2.159658819E-3
3.613366663E1,-4.592882469E-3,-2.053714124E-3,9.828079492E-4
3.614367862E1,-4.819981288E-3,1.969198231E-3,1.901825191E-3
3.615369062E1,-3.456442617E-3,1.015655417E-2,-1.996753272E-4
3.616370263E1,-1.217434765E-4,1.518400200E-2,2.259931993E-3
3.617371462E1,-4.895259626E-4,1.158580557E-2,-2.494875807E-3
3.618372663E1,3.186720714E-4,4.917302169E-3,3.859442659E-4
3.619373862E1,3.970132209E-3,-1.016045082E-2,4.168964457E-3
3.620375063E1,6.611499470E-3,-1.448902488E-2,3.103789641E-3
3.621376162E1,4.797620233E-3,-1.474069431E-2,2.595392289E-3
3.622377362E1,-1.889662672E-4,-1.292547025E-2,4.225789569E-3
3.623378563E1,-2.243328840E-3,-1.428128593E-2,2.026018454E-3
3.624379762E1,-3.814214142E-3,-1.452780562E-3,-4.424145445E-4
3.625380963E1,-9.900868870E-3,7.770843804E-4,1.325924182E-3
3.626382162E1,-4.755165428E-3,-2.408483997E-3,-2.846076386E-3
3.627383363E1,-1.821959973E-3,-3.121944610E-3,-1.969629899E-3
3.628384462E1,4.642784188E-5,-3.418484703E-4,2.261647722E-3
3.629385662E1,3.169783158E-3,-4.835666157E-3,2.620109590E-3
3.630386863E1,1.962222159E-3,-8.896972984E-3,3.681389149E-3
3.631388062E1,8.309556870E-5,-8.073523641E-3,3.284844570E-3
3.632389263E1,-1.836607349E-3,2.902658191E-3,2.675189171E-3
3.633390462E1,-1.635538763E-3,3.306127153E-3,3.878138959E-3
3.634391612E1,2.698963799E-4,3.466019640E-3,2.098189900E-3
3.635392812E1,-2.279547742E-3,4.051915370E-3,1.119744731E-3
3.636393913E1,-7.428291719E-3,3.512662370E-4,1.068417449E-3
3.637395112E1,-6.613364443E-3,-1.918013208E-3,5.459703971E-3
3.638396313E1,4.482715449E-4,-5.635232199E-3,2.240244299E-3
3.639397512E1,4.444078077E-3,-1.693635620E-2,5.813407712E-3
3.640398713E1,2.320865868E-3,-1.594687998E-2,5.938694812E-3
3.641399912E1,2.409815555E-3,-1.945576165E-3,1.717317617E-3
3.642401112E1,-1.052167965E-3,6.110331975E-3,1.225017477E-3
3.643402213E1,-6.055559497E-4,8.475751616E-3,-2.138887066E-4
3.644403412E1,1.583631616E-3,2.621265594E-3,7.653161883E-4
3.645404613E1,-2.979428507E-3,5.056726281E-3,-7.084771059E-4
3.646405812E1,-8.088336326E-3,8.414464071E-3,-3.993022256E-4
3.647407013E1,-9.734702297E-3,7.812056690E-3,6.505157799E-4
3.648408212E1,-4.928046372E-3,6.547865458E-3,3.204497742E-3
3.649409412E1,6.118745543E-3,4.247257020E-4,3.128597746E-3
3.650410613E1,2.322941786E-3,-1.968124649E-3,2.327252412E-3
3.651411712E1,1.620133757E-3,2.773633925E-3,3.831449430E-4
3.652412913E1,6.089020753E-4,8.428248577E-3,4.022826441E-3
3.653414112E1,-5.295992596E-4,3.834562143E-3,6.949405652E-4
3.654415313E1,-3.513277043E-3,2.817864763E-3,8.201899473E-4
3.655416512E1,8.021091344E-4,3.047162900E-3,-6.751748733E-4
3.656417712E1,4.139750265E-3,-1.569085289E-4,-5.433687475E-4
3.657418913E1,2.570349490E-3,-8.544001728E-3,-9.705398697E-4
3.658420112E1,4.110495560E-3,-1.068131998E-2,7.689364720E-4
3.659421213E1,1.227623667E-3,-1.748278271E-3,-1.080362592E-3
3.660422412E1,5.277046002E-3,2.364421263E-3,8.360000793E-4
3.661423613E1,4.763056058E-3,8.448911831E-5,-4.737423733E-4
3.662424812E1,1.514813048E-3,-7.979794405E-3,2.494114684E-3
3.663426012E1,4.357001162E-4,-1.023229584E-2,1.008869847E-3
3.664427213E1,-1.663671806E-3,-1.233724505E-2,-1.828577369E-4
3.665428412E1,5.938898539E-4,-1.138622966E-2,-7.820688188E-4
3.666429513E1,1.639841124E-3,-2.557215514E-3,-4.756489769E-3
3.667430712E1,-6.553107407E-3,1.311601978E-2,-2.229682403E-3
3.668431913E1,-3.552580718E-3,1.628634892E-2,-3.742516739E-3
3.669433112E1,-1.616196241E-3,1.076774765E-2,-8.724280633E-4
3.670434312E1,4.693379626E-3,-1.149063464E-3,-1.344042830E-3
3.671435513E1,4.815903958E-4,-4.590666387E-3,-5.011523608E-4
3.672436712E1,1.112883328E-3,-4.861920606E-3,2.407174790E-3
3.673437913E1,-1.460529165E-3,-2.974005882E-3,3.968053497E-3
3.674439012E1,-2.477672417E-3,-3.086918266E-3,3.331530606E-3
3.675440213E1,-3.319231328E-3,4.484981298E-3,4.007174633E-3
3.676441412E1,-2.527460689E-3,8.879780769E-3,8.926747832E-4
3.677442612E1,2.422024030E-3,8.160194382E-3,-1.328401268E-3
3.678443813E1,1.933097024E-3,1.436854247E-3,2.346683759E-4
3.679445012E1,4.733411130E-3,-4.649001174E-3,2.250414807E-3
3.680446213E1,-2.353260759E-3,-6.866882090E-3,5.181756336E-3
3.681447312E1,-6.587154232E-3,1.040842151E-3,5.172300152E-4
3.682448513E1,-5.108623765E-3,3.961900249E-3,1.112553990E-3
3.683449712E1,-4.723530728E-3,4.234075546E-3,1.383131137E-3
3.684450912E1,-4.425846040E-3,6.660848390E-3,9.257080965E-4
3.685452113E1,-4.546753597E-3,8.987119421E-3,3.632545006E-3
3.686453312E1,-3.159974236E-3,8.006478660E-3,3.491054056E-3
3.687454513E1,1.879791962E-3,7.842525374E-4,3.606901271E-3
3.688455712E1,5.388743244E-3,-8.833829314E-3,5.035626702E-3
3.689456813E1,4.530406557E-3,-1.465336792E-2,4.127488472E-3
3.690458012E1,3.724592971E-3,-1.730653644E-2,1.400602050E-4
3.691459212E1,-3.271531081E-3,-1.124518178E-2,2.245022915E-3
3.692460413E1,-5.024088547E-3,-8.426800370E-3,2.581338631E-3
3.693461612E1,-1.175287878E-3,-9.770630859E-3,3.754194593E-3
3.694462813E1,5.751369521E-3,-6.130495109E-3,5.436109379E-3
3.695464012E1,2.218686510E-3,-8.102299646E-3,4.665923305E-3
3.696465113E1,-6.118240766E-3,-6.497723050E-3,7.015650161E-3
3.697466312E1,-6.559260190E-3,-1.110414742E-3,3.533300944E-3
3.698467512E1,3.912008367E-3,1.005911641E-2,8.655819111E-4
3.699468713E1,3.285632702E-3,1.920495997E-3,1.451211050E-3
3.700469912E1,1.003109850E-2,-6.355470978E-3,8.579766378E-3
3.701471113E1,-1.634817454E-4,9.005109780E-3,3.217225429E-3
3.702472312E1,-2.531300299E-3,1.860530302E-2,3.065460362E-3
3.703473513E1,-7.861084305E-3,1.017906237E-2,-1.931162667E-3
3.704474612E1,-6.848395802E-3,5.383692682E-3,-2.341908868E-3
3.705475812E1,-4.837069137E-4,4.228147212E-3,4.731979221E-3
3.706477013E1,6.895436440E-3,3.904998302E-3,-1.623228891E-3
3.707478212E1,1.163559593E-2,-5.846698768E-3,2.003463916E-3
3.708479413E1,7.344011217E-3,-1.344920415E-2,-9.180027992E-4
3.709480612E1,2.113563009E-3,-1.061586756E-2,-2.392328810E-3
3.710481813E1,1.028813422E-3,-8.656411432E-3,-1.847539330E-3
3.711482912E1,4.121808801E-3,1.016988885E-3,-6.499157753E-4
3.712484112E1,6.816325709E-3,1.289446745E-2,-2.182257827E-3
3.713485313E1,1.264433842E-3,1.805993356E-2,-4.905872513E-3
3.714486512E1,-2.631716197E-3,1.875759847E-2,-3.725098213E-3
3.715487713E1,-9.983106516E-3,9.728949517E-3,-5.454821512E-3
3.716488912E1,-1.052943338E-2,-1.007891260E-2,-8.619835135E-4
3.717490113E1,-7.579982746E-3,-1.514424570E-2,-3.110756632E-3
3.718491312E1,-6.605473347E-3,-9.249983355E-3,-1.106873155E-3
3.719492412E1,-3.644837067E-3,-6.089343689E-3,-4.890159704E-3
3.720493613E1,-2.555998508E-4,-7.096530404E-3,1.527812798E-3
3.721494812E1,6.290183868E-3,-2.287393901E-3,8.388529532E-4
3.722496013E1,8.291295730E-3,-1.133386744E-3,3.520189784E-3
3.723497212E1,9.821548127E-3,-3.693483071E-3,4.083714914E-3
3.724498413E1,4.697529599E-3,-1.005582511E-2,1.329950523E-3
3.725499612E1,9.303733706E-3,-1.004170999E-2,-3.828858957E-3
3.726500812E1,4.614887759E-3,-5.735102110E-3,-1.686335541E-3
3.727501913E1,2.080889884E-3,-3.712697420E-3,7.973285392E-4
3.728503112E1,6.625155220E-4,6.424838211E-4,-6.859819405E-5
3.729504313E1,-5.244553904E-4,-8.488962427E-3,-3.533104435E-3
3.730505512E1,-3.405026859E-3,-8.598989807E-3,-4.472724628E-3
3.731506713E1,-3.156287596E-3,-4.315295722E-3,-5.535325967E-3
3.732507912E1,-4.729284265E-4,-2.147610066E-3,-6.171150599E-3
3.733509112E1,2.400089754E-3,-6.069913507E-3,-6.952788215E-3
3.734510237E1,1.996102743E-3,-3.513246775E-3,-4.792134743E-3
3.735511438E1,3.114364110E-3,5.012330599E-3,-6.829719525E-3
3.736512638E1,2.405919367E-3,2.026555594E-3,-7.212241180E-3
3.737513837E1,2.992081223E-3,1.994597726E-3,-3.158377716E-3
3.738515038E1,6.676195189E-4,1.184145361E-2,-2.606232883E-3
3.739516237E1,-2.668255940E-3,1.070641447E-2,-3.478950821E-3
3.740517438E1,-2.401618985E-3,2.951471368E-3,1.276051858E-3
3.741518637E1,-1.477768412E-3,3.464662470E-3,2.065679291E-3
3.742519738E1,-2.138498705E-3,-7.667616941E-3,4.467584193E-3
3.743520938E1,1.811768161E-3,-1.787711121E-2,7.888147607E-3
3.744522137E1,1.287251129E-3,-2.162672952E-2,4.893807694E-3
3.745523338E1,-2.972741378E-3,-1.120764390E-2,5.064249970E-3
3.746524537E1,-7.566721644E-3,-2.408647211E-3,3.532035975E-3
3.747525738E1,-1.002908032E-2,6.394964177E-3,1.520816935E-3
3.748526937E1,-1.268386189E-2,1.155761257E-2,2.965738764E-3
3.749528138E1,-8.292841725E-3,6.275498308E-3,9.734279010E-4
3.750529238E1,-2.215420129E-3,-1.223993488E-3,-1.481293002E-3
3.751530437E1,3.277083160E-3,7.595287170E-4,1.858843490E-3
3.752531638E1,3.354172455E-3,5.431480240E-4,2.587904921E-3
3.753532837E1,1.007838733E-2,-6.257134955E-4,4.248652607E-3
3.754534038E1,1.141741313E-2,-9.765200317E-3,5.102394614E-3
3.755535237E1,5.175229628E-3,-1.773417741E-2,9.095133282E-4
3.756536438E1,-1.894089743E-3,-2.093437128E-2,2.558937296E-3
3.757537538E1,-6.998570636E-3,-2.068483271E-2,1.554392744E-3
3.758538737E1,-9.653180838E-3,-7.188665681E-3,-6.506424397E-4
3.759539938E1,-1.077330485E-2,7.048860192E-3,1.245794352E-3
3.760541137E1,-9.556746110E-3,9.761918336E-3,-6.846340839E-4
3.761542338E1,-1.073785778E-2,1.036645658E-2,-4.239107948E-4
3.762543537E1,-9.840905666E-3,6.124573294E-3,3.344462020E-3
3.763544738E1,-2.586721443E-3,-5.012233742E-3,-7.996826898E-4
3.764545937E1,-7.080730284E-4,-9.941829368E-3,5.388100632E-3
3.765547037E1,8.189835353E-4,-1.358077489E-2,5.603550933E-3
3.766548238E1,5.742512178E-3,-1.926223561E-2,5.341608543E-3
3.767549437E1,6.308699958E-3,-2.045027167E-2,3.456622828E-3
3.768550638E1,8.339217864E-3,-1.501648501E-2,4.477832466E-3
3.769551837E1,1.342372503E-2,1.026570331E-2,2.080454957E-3
3.770553038E1,1.452041417E-2,2.388111316E-2,3.155572806E-3
3.771554238E1,1.604050340E-5,2.954059653E-2,-9.595435113E-4
3.772555437E1,-1.577336341E-2,5.304893851E-2,-2.964300103E-3
3.773556538E1,-2.573385276E-2,6.483369321E-2,-4.414391238E-3
3.774557737E1,-2.232110873E-2,5.983544886E-2,-5.227741320E-3
