"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.384970000E0,-4.563170750E-2,-2.751056492E-2,4.861287385E-2
3.394982000E0,-2.827974787E-2,-2.289418817E-2,1.248497486E-1
3.404994000E0,5.695462134E-3,-1.565767407E-2,1.833900252E-1
3.415006000E0,2.407494200E-2,-5.106958151E-3,2.085096636E-1
3.425018000E0,3.583869936E-2,-1.379416645E-2,1.742964354E-1
3.435030000E0,3.013280360E-2,-3.012660921E-2,1.246705315E-1
3.445041000E0,1.437241953E-2,-4.792261004E-2,8.432825178E-2
3.455053000E0,-2.345071519E-2,-7.732241035E-2,6.558470964E-2
3.465065000E0,-3.476321368E-2,-6.745114088E-2,5.925889939E-2
3.475077000E0,-3.076289590E-2,-6.476902306E-2,7.405527860E-2
3.485089000E0,-1.067051075E-2,-4.484054267E-2,8.066467881E-2
3.495100000E0,3.563549034E-3,-2.797015607E-2,9.163171649E-2
3.505112000E0,1.700476293E-2,-1.852397919E-3,1.324850428E-1
3.515124000E0,1.779949090E-2,5.408674479E-2,1.650285986E-1
3.525136000E0,7.761064153E-3,7.919585824E-2,1.863516399E-1
3.535148000E0,-9.446615428E-3,7.631785870E-2,1.982466307E-1
3.545160000E0,-6.105881855E-3,5.974509537E-2,1.705700049E-1
3.555171000E0,-2.860494442E-3,3.579957783E-2,1.219007054E-1
3.565183000E0,-7.975857966E-3,2.786724508E-2,7.249611855E-2
3.575195000E0,-1.410474496E-2,2.312632263E-2,5.139673322E-2
3.585207000E0,-1.627981782E-2,2.711236954E-2,6.595659256E-2
3.595219000E0,-2.633240579E-2,3.623051763E-2,6.812152416E-2
3.605231000E0,-4.353566341E-2,2.677264631E-2,6.104727030E-2
3.615242000E0,-4.272198681E-2,1.996590257E-2,5.753572494E-2
3.625254000E0,-2.569125859E-2,6.958186626E-3,5.524683237E-2
3.635266000E0,-2.199123189E-2,4.856697321E-3,4.282997757E-2
3.645278000E0,1.278055161E-3,9.872438908E-3,5.784767389E-2
3.655290000E0,5.384170990E-3,1.285510361E-2,7.718003064E-2
3.665301000E0,3.012357596E-3,1.353279591E-2,8.412155271E-2
3.675313000E0,-7.545100898E-3,2.864667892E-2,6.738302082E-2
3.685325000E0,-3.779029895E-2,3.342502356E-2,5.711063236E-2
3.695337000E0,-6.102329671E-2,4.291680872E-2,3.178984970E-2
3.705349000E0,-6.927839577E-2,4.012593269E-2,4.554396272E-2
3.715361000E0,-8.357005063E-2,2.617856920E-2,7.613425612E-2
3.725372000E0,-9.108673772E-2,2.027814388E-2,1.074615911E-1
3.735384000E0,-8.354264181E-2,9.108207822E-3,1.334881327E-1
3.745396000E0,-5.484737618E-2,5.771201849E-3,1.437783551E-1
3.755408000E0,-4.099024253E-2,-3.095515966E-3,1.199053431E-1
3.765420000E0,-9.564254098E-3,-1.331411004E-2,1.122089455E-1
3.775431000E0,3.430888502E-2,-3.190474749E-2,1.001382458E-1
3.785443000E0,4.524635771E-2,-2.700536549E-2,8.677151084E-2
3.795455000E0,4.265319066E-2,-2.527342021E-2,8.351695061E-2
3.805467000E0,4.227553362E-2,-1.655756056E-2,1.048475933E-1
3.815479000E0,3.176446913E-2,2.390341759E-3,1.086386356E-1
3.825491000E0,1.031706484E-2,1.309133112E-2,1.150156090E-1
3.835502000E0,9.553455021E-3,9.648490548E-3,1.308653641E-1
3.845514000E0,2.230241340E-2,-1.787493825E-3,1.404398873E-1
