"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.387199083E0,-1.391057281E0,-1.210233307E1,-3.817062378E-1
2.397192083E0,-8.132588196E-1,-1.198123489E1,-8.834628296E-1
2.407186083E0,-4.034111023E-1,-1.187151306E1,-1.010249176E0
2.417179083E0,-1.664538574E-1,-1.204769669E1,-4.099974060E-1
2.427172083E0,-5.992039490E-1,-1.283715500E1,2.095642090E-3
2.437166083E0,-1.318907318E0,-1.319161789E1,5.782475281E-1
2.447159083E0,-1.741328888E0,-1.284194504E1,3.442840576E-3
2.457152083E0,-1.611997833E0,-1.217612961E1,-1.373094635E0
2.467146083E0,-4.785548401E-1,-1.136541550E1,-1.306632843E0
2.477139083E0,-1.817221069E-1,-1.177631104E1,-1.421743469E0
2.487132083E0,-5.478607178E-1,-1.204111038E1,-2.092648315E-1
2.497126083E0,-7.370672607E-1,-1.157857224E1,1.056203613E0
2.507119083E0,-4.637356567E-1,-1.123398880E1,6.481521606E-2
2.517112083E0,1.956431580E-1,-1.104672821E1,-5.742059326E-1
2.527105083E0,7.562274170E-1,-1.119836288E1,-3.535647583E-1
2.537099083E0,1.193168793E0,-1.150612289E1,2.978805542E-1
2.547092083E0,1.852248230E0,-1.147423920E1,1.461860046E0
2.557085083E0,1.905387726E0,-1.107187592E1,1.895807648E0
2.567079083E0,9.086105347E-1,-1.079570023E1,1.160087585E0
2.577072083E0,-4.882846069E-1,-1.103565125E1,8.340655518E-1
2.587065083E0,-1.587149506E0,-1.137963593E1,-4.266128540E-2
2.597059083E0,-1.775308228E0,-1.151435577E1,-1.234333191E0
2.607052083E0,-1.728305969E0,-1.179142960E1,-1.715432739E-1
2.617045083E0,-2.843786316E0,-1.209454926E1,2.702180786E0
2.627039083E0,-4.220922546E0,-1.165057251E1,2.734064484E0
2.637032083E0,-4.496349792E0,-1.116363510E1,1.387015686E0
2.647025083E0,-4.136498108E0,-1.069885162E1,7.526348877E-1
2.657018083E0,-3.706292725E0,-1.032043854E1,-1.898052979E-1
2.667012083E0,-3.426823883E0,-9.924362183E0,-3.820056152E-1
2.677005083E0,-3.286266174E0,-9.459878082E0,-2.417472839E-1
2.686998083E0,-3.184028778E0,-8.844657440E0,-4.266128540E-2
2.696992083E0,-2.765349426E0,-8.217761078E0,3.248245239E-2
2.706985083E0,-2.489473114E0,-7.685467987E0,1.457968140E-1
2.716978083E0,-1.875899048E0,-7.311994629E0,1.044827271E-1
2.726972083E0,-1.959575043E0,-7.188351746E0,1.377136230E-2
2.736965083E0,-1.765877838E0,-7.502847748E0,-2.459385681E-1
2.746958083E0,-1.097667389E0,-7.981252899E0,-6.197113037E-2
2.756952083E0,-4.454736328E-1,-8.324339447E0,2.023791504E-1
2.766945083E0,8.652008057E-2,-8.313861237E0,8.951385498E-2
2.776938083E0,5.885760498E-1,-7.903265076E0,-5.183720398E-1
2.786931083E0,1.245859222E0,-7.215146027E0,-1.168021088E0
2.796925083E0,2.015109558E0,-6.351292419E0,-1.681154022E0
2.806918083E0,2.570305023E0,-5.659730530E0,-2.012564850E0
2.816911083E0,3.255579987E0,-5.190755768E0,-2.289189606E0
2.826905083E0,3.856729889E0,-4.926555176E0,-2.393672333E0
2.836898083E0,4.380041656E0,-4.903054047E0,-2.224823456E0
2.846891083E0,4.022734680E0,-5.576054535E0,-1.893412628E0
2.856885083E0,2.346520386E0,-7.044051819E0,-1.804946594E0
2.866878083E0,1.572629700E0,-8.167765045E0,-2.257754974E0
2.876871083E0,2.102228394E0,-9.062304840E0,-3.075504456E0
2.886864083E0,2.963686981E0,-9.717791748E0,-4.327351227E0
2.896858083E0,3.218457184E0,-1.010309052E1,-6.338119812E0
2.906851083E0,1.967059479E0,-1.048404831E1,-8.422385559E0
2.916844083E0,4.216731262E-1,-1.092937225E1,-9.143585815E0
2.926838083E0,-5.008584595E-1,-1.135583542E1,-8.901239777E0
2.936831083E0,-1.106798401E0,-1.131796417E1,-8.723858643E0
2.946824083E0,-1.262474670E0,-1.107097778E1,-8.113877106E0
2.956818083E0,-1.310824127E0,-1.046683411E1,-7.083270264E0
2.966811083E0,-1.057550812E0,-9.482331390E0,-5.986950073E0
2.976804083E0,-2.058219910E-1,-8.468789062E0,-4.932842102E0
2.986798083E0,8.755293274E-1,-7.631729736E0,-4.068389740E0
2.996791083E0,1.899849243E0,-7.499853973E0,-3.609593811E0
3.006784083E0,2.092947693E0,-8.484207001E0,-3.235671387E0
3.016777083E0,2.337389374E0,-1.020308258E1,-2.572700043E0
3.026771083E0,3.124003601E0,-1.245440094E1,-9.833052063E-1
3.036764083E0,4.324058075E0,-1.537228317E1,9.758207703E-1
3.046757083E0,5.907016296E0,-1.836590790E1,1.786983948E0
3.056751083E0,5.793851624E0,-1.952883957E1,1.299597473E0
3.066744083E0,3.574416962E0,-1.766985535E1,-3.082090759E-1
3.076737083E0,1.963466949E0,-1.336091583E1,-3.592678986E0
3.086731083E0,3.861968994E-1,-9.128467255E0,-1.990111542E0
3.096724083E0,-6.526428223E-2,-6.835535431E0,7.821235657E-1
3.106717083E0,3.038681030E-2,-5.817203064E0,2.202220459E0
3.116710083E0,-1.965412903E-1,-5.123096466E0,2.787353668E0
3.126704083E0,-5.194198608E-2,-4.838238831E0,2.459834747E0
3.136697083E0,-1.619631958E-1,-4.844226379E0,2.272723846E0
3.146690083E0,-4.165837097E-1,-5.373675385E0,2.234553223E0
3.156684083E0,-3.570075989E-1,-6.747518463E0,1.170865173E0
3.166677083E0,1.210981750E-1,-8.381370850E0,8.178991699E-1
3.176670083E0,5.331912231E-1,-9.783804474E0,1.161734161E0
3.186664083E0,6.183641052E-1,-1.083566711E1,1.262474670E0
3.196657083E0,4.330494690E-1,-1.175879745E1,1.171763306E0
3.206649792E0,3.359014893E-1,-1.251831802E1,1.004261627E0
3.216643792E0,1.330732727E-1,-1.271830215E1,9.458830261E-1
3.226636792E0,-2.939886475E-1,-1.217792587E1,9.388476562E-1
3.236629792E0,-7.255412292E-1,-1.134056717E1,8.390052795E-1
3.246622792E0,-9.138496399E-1,-1.054796539E1,6.381230164E-1
3.256616792E0,-8.536747742E-1,-9.897118835E0,5.903723145E-1
3.266609792E0,-6.909631348E-1,-9.316625977E0,5.399272156E-1
3.276602792E0,-4.242178345E-1,-8.792865143E0,5.053491211E-1
3.286596792E0,-2.546205139E-1,-8.468339996E0,4.492158508E-1
3.296589792E0,3.891906738E-3,-8.415350189E0,3.146456909E-1
3.306582792E0,4.567002869E-1,-8.549770660E0,2.062710571E-1
3.316576792E0,8.454418945E-1,-8.714577942E0,8.277786255E-2
3.326569792E0,1.024319916E0,-8.921148376E0,-8.607101440E-2
3.336562792E0,1.522034912E0,-9.093140717E0,-8.858578491E-1
3.346556792E0,2.335593109E0,-9.158554688E0,-2.213596802E0
3.356549792E0,2.220332794E0,-9.097930756E0,-1.965113525E0
3.366542792E0,1.618135071E0,-9.231752472E0,-9.560618591E-1
3.376535792E0,8.813671875E-1,-9.515562286E0,-7.933502197E-2
3.386529792E0,3.742218018E-1,-9.750124512E0,1.865121460E-1
3.396522792E0,5.056484985E-1,-9.846823425E0,-1.329235840E-1
3.406515792E0,7.168592834E-1,-9.741292877E0,-8.958869934E-1
3.416509792E0,3.923341370E-1,-9.845925293E0,-1.932032318E0
3.426502792E0,-3.951782227E-2,-1.002225861E1,-2.530038757E0
3.436495792E0,-1.853146362E-1,-1.017284546E1,-2.305805054E0
3.446489792E0,-2.022294617E-1,-1.024050476E1,-1.676064606E0
3.456482792E0,-4.272116089E-1,-1.011267059E1,-1.024768982E0
3.466475792E0,-6.295907593E-1,-9.890532532E0,-5.584886169E-1
3.476468792E0,-7.514373779E-1,-9.661658478E0,-3.396437073E-1
3.486462792E0,-7.683522034E-1,-9.443711700E0,-4.165837097E-1
3.496455792E0,-6.442602539E-1,-9.372759247E0,-7.611671448E-1
3.506448792E0,-2.477348328E-1,-9.621392212E0,-1.428928528E0
3.516442792E0,3.574566650E-1,-9.976304169E0,-2.302661591E0
3.526435792E0,6.914122009E-1,-1.021969803E1,-2.920876007E0
3.536428792E0,4.029620361E-1,-1.033376083E1,-2.816992035E0
3.546422792E0,5.613327026E-2,-1.038824753E1,-2.168390808E0
3.556415792E0,-2.186952209E-1,-1.038330780E1,-1.409918060E0
3.566408792E0,-7.027885437E-1,-1.049766998E1,-8.237370300E-1
3.576402792E0,-1.285377045E0,-1.035965698E1,-4.209246826E-1
3.586395792E0,-1.601369934E0,-1.003573059E1,-1.366658020E-1
3.596388792E0,-1.732497253E0,-9.757459259E0,-3.562591553E-2
3.606381792E0,-1.627715149E0,-9.604178009E0,-9.056167603E-2
3.616375792E0,-1.377136230E0,-9.621541901E0,-7.155120850E-2
3.626368792E0,-1.319805450E0,-9.859546967E0,-1.161584473E-1
3.636361792E0,-1.349144440E0,-1.037238052E1,-2.508782959E-1
3.646355792E0,-1.184486847E0,-1.089254883E1,-4.998106384E-1
3.656348792E0,-7.369175720E-1,-1.117860397E1,-8.583151245E-1
3.666341792E0,-3.638932800E-1,-1.119402191E1,-1.265618134E0
3.676335792E0,-2.559677124E-1,-1.103355560E1,-1.599873047E0
3.686328792E0,-4.655319214E-1,-1.121153549E1,-1.853296051E0
3.696321792E0,-1.093176727E0,-1.190489365E1,-1.723815308E0
3.706314792E0,-1.792223053E0,-1.294897247E1,-9.351054382E-1
3.716308792E0,-2.498903503E0,-1.364682129E1,-2.909948730E-1
3.726301792E0,-3.222349091E0,-1.373917923E1,-4.932243347E-1
3.736294792E0,-3.578458557E0,-1.322050781E1,-1.160686340E0
3.746288792E0,-2.995720367E0,-1.201491486E1,-9.949809265E-1
3.756281792E0,-2.240091705E0,-1.076306808E1,-8.201445007E-1
3.766274792E0,-5.578898621E-1,-1.024020538E1,-1.075064392E0
3.776268792E0,3.832031250E-1,-1.025203079E1,-7.517367554E-1
3.786261792E0,2.378553772E-1,-9.882898407E0,-3.685336304E-1
3.796254792E0,2.327659607E-1,-9.662706299E0,6.017486572E-2
3.806248792E0,1.757345581E-1,-9.873617706E0,4.909790039E-1
3.816241792E0,1.556762695E-1,-1.020652542E1,8.885522461E-1
3.826234792E0,-4.999603271E-2,-1.033855087E1,1.071022797E0
3.836227792E0,-7.143145752E-1,-1.040007294E1,8.393046570E-1
3.846221792E0,-1.297950897E0,-1.058628571E1,9.839039612E-1
3.856214792E0,-1.597777405E0,-1.118818405E1,1.512005768E0
3.866207792E0,-1.549577637E0,-1.197000824E1,1.886526947E0
3.876201792E0,-1.296004944E0,-1.235755234E1,1.898951111E0
3.886194792E0,-1.431922302E0,-1.245499969E1,1.394051056E0
3.896187792E0,-1.843566284E0,-1.224663300E1,9.328601074E-1
3.906181792E0,-2.408940582E0,-1.183498901E1,1.082099762E0
