"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.150611958E0,-5.143454132E0,-3.036435699E0,1.459015961E0
1.160604958E0,-5.616620178E0,-3.093916168E0,1.823208618E0
1.170597958E0,-6.117179260E0,-3.162623291E0,2.423909454E0
1.180589958E0,-6.443051605E0,-3.300785980E0,3.233276367E0
1.190582958E0,-6.225853271E0,-3.815266113E0,4.355792084E0
1.200575958E0,-5.577701111E0,-5.197192383E0,5.750441895E0
1.210567958E0,-4.210893402E0,-7.556585999E0,8.418643341E0
1.220560958E0,-2.039508820E0,-1.013692017E1,1.151839737E1
1.230553958E0,8.488847351E-1,-1.275048523E1,1.187241119E1
1.240545958E0,5.197342072E0,-1.648357224E1,1.101155136E1
1.250538958E0,7.353458405E0,-2.142719193E1,8.517737274E0
1.260531958E0,7.794740753E0,-2.426379318E1,6.231092377E0
1.270523958E0,7.165748749E0,-2.283276901E1,5.340594177E0
1.280516958E0,4.554878082E0,-1.790950699E1,5.629643097E0
1.290509958E0,3.571572876E0,-1.270273453E1,4.775519257E0
1.300501958E0,3.105891266E0,-9.642198944E0,3.187022552E0
1.310494958E0,1.815275116E0,-7.857610016E0,1.648821259E0
1.320487958E0,4.140390015E-1,-7.039860535E0,-1.002914429E-2
1.330479958E0,-8.162525940E-1,-7.048392792E0,-1.555415497E0
1.340473333E0,-2.055824890E0,-8.064779205E0,-2.540516968E0
1.350466333E0,-3.012784882E0,-9.712852020E0,-2.531236267E0
1.360458333E0,-2.659070435E0,-1.166673889E1,-9.131011963E-2
1.370451333E0,3.638932800E-1,-1.471050934E1,7.100933533E0
1.380444333E0,-4.493655396E-1,-1.622191635E1,5.833968201E0
1.390436333E0,-2.284848633E0,-1.498818192E1,1.304387512E0
1.400429333E0,-2.509681091E0,-1.251801865E1,1.901046753E-2
1.410422333E0,-2.025288391E0,-9.899813232E0,6.686595154E-1
1.420414333E0,-1.330583038E0,-7.228917389E0,1.194515991E-1
1.430407333E0,-1.172960815E0,-6.167624359E0,-5.890251160E-1
1.440400333E0,-1.089284821E0,-6.249354401E0,-5.650749207E-1
1.450392333E0,-1.218915253E0,-6.376889191E0,-3.954776001E-1
1.460385333E0,-1.597777405E0,-6.734944611E0,-5.760021973E-1
1.470378333E0,-2.195634155E0,-7.486082611E0,-7.291337585E-1
1.480370333E0,-2.766397247E0,-8.660390625E0,-9.906399536E-1
1.490363333E0,-3.302881622E0,-1.007150620E1,-1.217568054E0
1.500356333E0,-3.755690002E0,-1.122276215E1,-1.632804565E0
1.510348333E0,-3.837569733E0,-1.172032745E1,-2.267634430E0
1.520341333E0,-3.531007233E0,-1.164533340E1,-2.819686432E0
1.530334333E0,-3.113076324E0,-1.119312378E1,-3.181035004E0
1.540326333E0,-2.439776459E0,-1.064017365E1,-2.875071259E0
1.550319333E0,-1.606159973E0,-1.008842102E1,-2.223625946E0
1.560312333E0,-9.024732971E-1,-9.637558594E0,-2.269430695E0
1.570304333E0,-3.920347595E-1,-9.370663605E0,-1.813179474E0
1.580297333E0,-1.630110168E-1,-9.353748779E0,-9.722282410E-1
1.590290333E0,-1.923500061E-1,-9.599387970E0,-1.752854919E-1
1.600282333E0,-2.387535095E-1,-9.653275909E0,4.555027771E-1
1.610275333E0,-2.902464294E-1,-9.301657104E0,8.393046570E-1
1.620268333E0,-1.817221069E-1,-8.732989655E0,1.103505249E0
1.630260333E0,4.745132446E-2,-8.173303528E0,1.382824402E0
1.640253333E0,1.995350647E-1,-7.856562195E0,1.695524139E0
1.650246333E0,3.559597778E-1,-7.991431732E0,1.898052979E0
1.660238333E0,5.542973328E-1,-8.344697113E0,1.855242004E0
1.670231333E0,5.638774109E-1,-8.480614471E0,1.681453400E0
1.680224333E0,2.580633545E-1,-8.815019073E0,1.361568604E0
1.690216333E0,-1.820214844E-1,-9.351054382E0,1.032552795E0
1.700209333E0,-6.863227844E-1,-9.858648834E0,8.873547363E-1
1.710202333E0,-1.156944122E0,-1.019694534E1,8.860075378E-1
1.720194333E0,-1.519190826E0,-1.027852570E1,9.116043091E-1
1.730187333E0,-1.711091766E0,-1.005309448E1,9.756710815E-1
1.740180333E0,-1.772015076E0,-9.632319489E0,9.506730652E-1
1.750172333E0,-1.670077057E0,-9.147926788E0,8.753796387E-1
1.760165333E0,-1.459165649E0,-8.706943817E0,7.198530579E-1
1.770158333E0,-1.294358368E0,-8.356223145E0,5.318440247E-1
1.780150333E0,-1.227597198E0,-8.023764496E0,3.535647583E-1
1.790143333E0,-1.266366577E0,-7.773185577E0,2.191442871E-1
1.800136333E0,-1.291963348E0,-7.831564178E0,1.517843628E-1
1.810128333E0,-1.486858063E0,-8.270301819E0,-6.331832886E-2
1.820121333E0,-1.777403870E0,-9.210197296E0,-2.933898926E-1
1.830114333E0,-1.920356598E0,-1.047806076E1,-4.971162415E-1
1.840106333E0,-1.855691071E0,-1.157902130E1,-1.561253357E-1
1.850099333E0,-1.666334839E0,-1.211370941E1,1.018631744E0
1.860092333E0,-1.611548767E0,-1.184202438E1,1.981279907E0
1.870084333E0,-1.411265259E0,-1.115285751E1,2.585423584E0
1.880077333E0,-8.500822449E-1,-1.066876419E1,2.893033905E0
1.890070333E0,-7.200027466E-2,-1.060724213E1,3.005001068E0
1.900062333E0,6.138734436E-1,-1.126213028E1,2.864293671E0
1.910055333E0,1.240919495E0,-1.218780533E1,2.620001678E0
1.920048333E0,1.883682861E0,-1.297501831E1,2.381248169E0
1.930040333E0,2.749033356E0,-1.369427261E1,2.098336487E0
1.940033333E0,3.939807129E0,-1.457025101E1,1.675914917E0
1.950026333E0,4.897515564E0,-1.580727859E1,2.185305634E0
1.960018333E0,6.458319855E0,-1.695569046E1,2.754272461E0
1.970011333E0,6.855743408E0,-1.707768677E1,4.510121155E0
1.980004333E0,5.187312927E0,-1.582209778E1,5.976022797E0
1.989996333E0,3.049159241E0,-1.447879120E1,5.119054871E0
1.999989333E0,8.637039185E-1,-1.374786118E1,2.752326508E0
2.009982333E0,-1.181493073E0,-1.346494949E1,4.008663940E-1
2.019974333E0,-2.663411407E0,-1.343201797E1,-1.206191711E0
2.029967333E0,-3.871998138E0,-1.376312943E1,-2.152224426E0
2.039960333E0,-5.274282074E0,-1.466260895E1,-2.926713867E0
2.049952333E0,-7.045399017E0,-1.552975571E1,-4.166435852E0
2.059945333E0,-7.743098145E0,-1.549607574E1,-4.859644318E0
2.069938333E0,-6.415059814E0,-1.457863358E1,-5.569019165E0
2.079930333E0,-3.944746857E0,-1.283221527E1,-5.216801605E0
2.089923333E0,-2.808908844E0,-1.086889801E1,-4.636907501E0
2.099916333E0,-2.091899872E0,-9.571845245E0,-5.347629547E0
2.109908333E0,-6.960525513E-2,-9.180409241E0,-7.264393616E-1
2.119901333E0,2.874921570E0,-1.050186127E1,5.716911621E0
2.129894333E0,3.167712708E0,-1.226773911E1,5.357509003E0
2.139886333E0,1.871857452E0,-1.289852737E1,2.936144257E0
2.149879333E0,9.976753235E-1,-1.238808884E1,-3.954776001E-1
2.159872333E0,3.194357300E-1,-1.145043869E1,-2.846929779E0
2.169864333E0,-8.876541138E-2,-1.017434235E1,-3.438349915E0
2.179857333E0,-4.312532043E-1,-8.740623779E0,-3.003354492E0
2.189850333E0,-1.167422333E0,-7.763306122E0,-2.272274780E0
2.199842333E0,-1.843566284E0,-7.213798828E0,-1.995949402E0
2.209835333E0,-2.050436096E0,-6.909781036E0,-2.605182495E0
2.219828333E0,-1.730850677E0,-6.540349274E0,-2.807262268E0
2.229820333E0,-1.317560120E0,-6.210135956E0,-2.735112305E0
2.239813333E0,-1.190773773E0,-5.944438477E0,-2.916834412E0
2.249806333E0,-1.035247192E0,-5.844296722E0,-3.077300720E0
2.259798333E0,-1.535207520E0,-5.744903412E0,-2.741848297E0
2.269791333E0,-2.227966919E0,-5.625601501E0,-2.081122284E0
2.279784333E0,-2.957699432E0,-5.448220367E0,-1.338067474E0
2.289776333E0,-3.548221436E0,-5.151537323E0,-7.940986633E-1
2.299769333E0,-3.728147278E0,-4.743036804E0,-3.626957703E-1
2.309762333E0,-3.870950317E0,-4.432582397E0,1.793270874E-1
2.319754333E0,-4.177512817E0,-4.265529785E0,7.455995178E-1
2.329747333E0,-4.452341309E0,-4.075574799E0,1.319356384E0
2.339740042E0,-4.693639526E0,-3.985761566E0,1.782343597E0
2.349732042E0,-5.246589661E0,-3.932322693E0,1.971550140E0
2.359725042E0,-5.583389282E0,-3.876937866E0,2.488125916E0
2.369718042E0,-5.547763367E0,-3.956123199E0,3.733985138E0
2.379710042E0,-5.182522888E0,-4.651576996E0,5.292244720E0
2.389703042E0,-3.871848450E0,-6.093977509E0,7.774233398E0
2.399696042E0,-1.472188568E0,-8.273295593E0,1.120420074E1
2.409688042E0,1.448388062E0,-1.096020813E1,1.313398773E1
2.419681042E0,4.426445160E0,-1.472937012E1,1.328277832E1
2.429674042E0,6.836134186E0,-1.941208237E1,1.081755478E1
2.439666042E0,7.712561646E0,-2.231349884E1,7.015610962E0
2.449659042E0,7.724087677E0,-2.157762909E1,5.212161255E0
2.459652042E0,6.631210327E0,-1.668086197E1,4.743785248E0
2.469644042E0,5.697152710E0,-1.192270660E1,3.922443237E0
2.479637042E0,4.985682220E0,-9.169481964E0,2.781815186E0
2.489630042E0,3.872596893E0,-7.323969727E0,9.735754395E-1
2.499622042E0,2.385888519E0,-5.975573730E0,-1.603465576E0
2.509615042E0,5.025050354E-1,-5.556894379E0,-5.114863586E0
2.519608042E0,-1.888622589E0,-5.681585083E0,-6.126160583E0
2.529600042E0,-3.192561035E0,-6.698719940E0,-4.405937805E0
2.539593042E0,-4.198020172E0,-9.940528564E0,-2.885100403E0
2.549586042E0,2.350112915E-2,-1.777074554E1,1.023346939E1
2.559578042E0,-1.561702423E0,-2.203403000E1,4.154760132E0
2.569571042E0,-5.355413361E0,-1.974963043E1,-6.737639008E0
2.579564042E0,-4.485871582E0,-1.646755554E1,-3.719465332E0
2.589556042E0,-1.722468109E0,-1.241278748E1,1.642983398E0
2.599549042E0,5.845344543E-1,-7.368876343E0,8.128546600E0
2.609542042E0,-4.918771362E-1,-4.981940002E0,3.109184418E0
2.619534042E0,-5.830375671E-1,-5.964047699E0,1.474433899E-1
2.629527042E0,-6.209088135E-1,-5.979166260E0,-1.576222229E-1
2.639520042E0,-1.192270660E0,-6.036946106E0,-3.562591553E-1
2.649512042E0,-1.872905273E0,-6.731202393E0,-8.422984314E-1
2.659505042E0,-2.405497742E0,-8.026309204E0,-1.703906708E0
2.669498042E0,-2.895578613E0,-9.652527466E0,-2.735411682E0
2.679490042E0,-3.302582245E0,-1.126168121E1,-3.221151581E0
2.689483042E0,-3.281326447E0,-1.219558914E1,-3.797453156E0
2.699476042E0,-3.410657501E0,-1.244272522E1,-4.501289520E0
2.709468042E0,-2.902763672E0,-1.233644623E1,-3.912863159E0
2.719461042E0,-1.875000916E0,-1.192614944E1,-2.880460052E0
2.729454042E0,-1.154399414E0,-1.130958160E1,-2.124082947E0
2.739446042E0,-9.780661011E-1,-1.074315948E1,-1.944456482E0
2.749439042E0,-9.520202637E-1,-1.041144928E1,-1.267564087E0
2.759431042E0,-8.411009216E-1,-1.024514511E1,-8.517288208E-2
2.769424042E0,-5.289999390E-1,-1.000010468E1,7.059320068E-1
2.779417042E0,-2.094145203E-1,-9.800419922E0,1.248403931E0
