"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.801749083E0,-9.074277891E-1,7.646520853E-2,7.819583818E-2
1.811762083E0,-7.415859890E-1,4.867830420E-1,3.062960131E-1
1.821774083E0,-4.287493535E-1,7.487347949E-1,5.622705960E-1
1.831786083E0,-2.817290828E-2,8.263267618E-1,6.617586315E-1
1.841798083E0,2.645945482E-1,8.451068491E-1,7.429928291E-1
1.851810083E0,3.378684195E-1,8.194393265E-1,1.056766262E0
1.861823083E0,2.246086563E-1,7.696841991E-1,1.576364901E0
1.871835083E0,1.005523749E-1,7.285683328E-1,2.039703970E0
1.881847083E0,-6.128313236E-2,8.522457147E-1,2.134486167E0
1.891859083E0,-2.415602461E-1,1.217580333E0,1.990763945E0
1.901872083E0,-3.545445324E-1,1.657346499E0,1.749353607E0
1.911884083E0,-3.002972084E-1,2.091516879E0,1.327718049E0
1.921896083E0,-2.087575125E-1,2.554545608E0,6.816018887E-1
1.931908083E0,-1.149775290E-1,3.067777360E0,7.000293888E-2
1.941921083E0,-1.071892570E-1,3.342918677E0,-2.804346554E-1
1.951933083E0,-1.216464977E-1,3.279279921E0,-4.023375535E-1
1.961945083E0,-1.764454333E-1,2.831723510E0,-5.449113822E-1
1.971957083E0,-5.231942385E-2,2.201947394E0,-7.979590682E-1
1.981969083E0,9.868828252E-2,1.569048865E0,-8.720045527E-1
1.991982083E0,2.888166390E-1,1.120378559E0,-5.182094507E-1
2.001994083E0,6.107272030E-1,7.326420879E-1,-2.414466640E-1
2.012006083E0,9.743455178E-1,5.272264785E-1,-1.978205880E-1
2.022018083E0,1.352252966E0,6.291177195E-1,-2.346101725E-1
2.032031083E0,1.487243248E0,8.000008428E-1,-1.894591792E-1
2.042043083E0,1.429699483E0,9.451948088E-1,-1.872219980E-1
2.052055083E0,1.225513105E0,9.961106086E-1,-3.832686138E-1
2.062067083E0,1.117101633E0,9.392861974E-1,-8.243182433E-1
2.072079083E0,1.034263691E0,8.774244100E-1,-1.181900039E0
2.082092083E0,6.546067558E-1,1.035216787E0,-1.615549432E0
2.092104083E0,1.096342702E-1,1.386358459E0,-2.774668719E0
2.102116083E0,-6.627180134E-1,1.681422994E0,-5.487040032E0
2.112128083E0,-7.260557842E-1,1.731061177E0,-9.123582491E0
2.122141083E0,1.507556329E0,1.851099837E0,-7.228116320E0
2.132153083E0,2.548956546E0,1.531916707E0,-1.803870707E0
2.142165083E0,2.358257794E0,1.223359137E0,2.255975082E0
2.152177083E0,2.607160023E0,9.409310192E-1,3.853181798E0
2.162189083E0,3.310733556E0,9.130251825E-1,3.404914366E0
2.172202083E0,4.132673152E0,1.124705499E0,1.650285401E0
2.182214083E0,4.909180759E0,1.874288140E0,-6.087511365E-1
2.192226083E0,5.478691378E0,2.771529933E0,-1.687025942E0
2.202238083E0,5.011766649E0,3.280514853E0,-8.746673016E-1
2.212251083E0,3.069512814E0,3.721066884E0,1.416961762E0
2.222263083E0,6.559643331E-1,4.266627308E0,3.861267328E0
2.232275083E0,-2.622059898E0,4.094671805E0,5.339759195E0
2.242287083E0,-5.742710121E0,3.121553033E0,6.763905285E0
2.252299083E0,-7.346527700E0,1.899254581E0,9.435240839E0
2.262312083E0,-7.913618156E0,1.156152409E-1,1.161421569E1
2.272324083E0,-7.287859662E0,-7.517244762E-1,1.121067127E1
2.282336083E0,-6.147370189E0,-2.978747070E-1,1.017850439E1
2.292348083E0,-6.688545785E0,-7.600088114E-1,9.383063210E0
2.302361083E0,-7.776370556E0,-1.064827672E0,8.874506307E0
2.312373083E0,-8.655914581E0,-8.862724167E-1,7.996183180E0
2.322385083E0,-9.461905897E0,-1.052464319E0,5.966062649E0
2.332397083E0,-9.987747170E0,-1.009449862E0,2.835918010E0
2.342409083E0,-9.849861639E0,-1.799591714E-1,1.996240008E0
2.352422083E0,-9.458108715E0,-6.072158039E-2,2.943636002E0
2.362434333E0,-1.048432898E1,-1.081957090E0,1.914671058E0
2.372446333E0,-1.209444634E1,-2.056578012E0,1.269627569E0
2.382458333E0,-1.391663521E1,-2.812021902E0,3.170798868E0
2.392471333E0,-1.754858176E1,-3.263771936E0,-2.116621900E-1
2.402483333E0,-1.806915352E1,-3.672618610E0,-4.160997064E0
2.412495333E0,-1.651580443E1,-4.056568424E0,-2.324197178E0
2.422507333E0,-1.314099036E1,-4.819939969E0,-5.525584878E0
2.432519333E0,-1.043227121E1,-4.514804190E0,-4.731695545E0
2.442532333E0,-8.377607582E0,-4.258749354E0,-1.055528845E0
2.452544333E0,-6.635344309E0,-3.857526280E0,-6.044382302E-1
2.462556333E0,-5.695664594E0,-2.241579822E0,7.263494606E-1
2.472568333E0,-6.366089383E0,-6.523843753E-1,2.404920183E0
2.482581333E0,-6.418871614E0,4.074088436E-1,4.812608145E0
2.492593333E0,1.007098112E0,-1.602028915E0,1.359132303E1
2.502605333E0,1.070664830E1,-2.316709526E0,4.726469303E0
2.512617333E0,2.062482296E1,-3.570094700E0,-2.889032538E1
2.522629333E0,1.454267320E1,-7.313538294E0,-2.275781472E1
2.532642333E0,2.117486118E0,-4.150606855E0,1.742166209E-1
2.542654333E0,6.817721304E0,2.230482976E0,2.420240911E0
